"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Bastilja","Osp/Misja Pec","misja pec b","8b+","2015-04-26","1st go, the last part was onsight","1st go, the last part was onsight","very good","redpoint","slovenia",""
"sport","Millenium","Osp/Misja Pec","misja pec b","8b+","2015-04-26","easy, fell many years in the onsight, now broke a foothold, and had to give it another go","easy, fell many years in the onsight, now broke a foothold, and had to give it another go","average","redpoint","slovenia",""
"sport","Rock fucks","Santa Linya","cova","8b+","2015-02-11","","","mega classic","onsight","spain","Barcelona"
"sport","Mr. Bighand","Osp/Misja Pec","misja pec a","8b+","2014-11-17","1st go","1st go","very good","redpoint","slovenia",""
"sport","Karizma","Osp/Misja Pec","misja pec b","8b+","2014-11-17","retro onsight","retro onsight","mega classic","redpoint","slovenia",""
"sport","Bügeleisen","Sparchen","neverland","8b+","2014-07-06","#2go               Horrible conditions","#2go Horrible conditions","mega classic","redpoint","austria",""
"sport","Brumík","Sulov","sova","8b+","2014-06-08","","","average","redpoint","slovakia",""
"sport","Lietajuca ryba","Sulov","","8b+","2014-06-08","nice technical climb, but nuclear heat","nice technical climb, but nuclear heat","mega classic","onsight","slovakia",""
"sport","Gezurren erresuma","Valdegobia","","8b+","2014-05-07","for the end of the day","for the end of the day","very good","onsight","spain","Bilbao"
"sport","Gott gegen Lisa Simpson","Adlitzgraben","zapfl","8b+","2014-03-15","Super soft","Super soft","very good","onsight","austria","Vienna"
"sport","Ingravid Serps","Santa Linya","cova gran","8b+","2014-02-09","1st go","1st go","very good","redpoint","spain","Barcelona"
"sport","Star Workin' again","Roc Galliner","","8b+","2014-02-06","","","mega classic","onsight","spain",""
"sport","Snarvei til himmelen","Hell","hells angel","8b+","2013-09-22","","","very good","onsight","norway",""
"sport","Satan eksport","Hell","himmel","8b+","2013-08-21","clipping the anchor","clipping the anchor","very good","flash","norway",""
"sport","Anita","Jaen","","8b+","2013-05-03","","","mega classic","onsight","spain",""
"sport","Jacky el perro","Cogollos","sismico","8b+","2013-03-11","short hard route, the only thing dry in Andalucia","short hard route, the only thing dry in Andalucia","very good","redpoint","spain","Malaga"
"sport","Next Level","Jaen","rio cuchillo","8b+","2013-02-19","","","mega classic","onsight","spain",""
"sport","Totem","Cuenca","valdecabras sur","8b+","2013-02-10","given 8c, but hard to grade. One specific crux, which is not that hard especially if you are tall","given 8c, but hard to grade. One specific crux, which is not that hard especially if you are tall","mega classic","onsight","spain",""
"sport","100 Ounces of Gold","Gold Coast","","8b+","2012-11-01","","","","onsight","united states","Red River Gorge (KY)"
"sport","The Nothing","Drive by","","8b+","2012-10-25","warm weather, weird boulderproblem which is impossible to grade and continous upper section","warm weather, weird boulderproblem which is impossible to grade and continous upper section","mega classic","onsight","united states","Red River Gorge (KY)"
"sport","Transworld Depravity","Motherlode","","8b+","2012-10-24","","","mega classic","onsight","united states","Red River Gorge (KY)"
"sport","N.N.","Valtournenche","","8b+","2012-08-08","#2go","#2go","very good","redpoint","italy",""
"sport","Break free","Flatanger","hanshallaren","8b+","2012-08-07","#FA","#FA","mega classic","onsight","norway",""
"sport","Veien ut av Gufsdalen","Ekne","","8b+","2012-07-04","Awesome arete climbed in the late evening sunlight. I love Norway.","Awesome arete climbed in the late evening sunlight. I love Norway.","mega classic","onsight","norway",""
"sport","N.N.","Bus de la Stria","hotel olivo","8b+","2012-05-28","one mover, big move to the tufa","one mover, big move to the tufa","very good","onsight","italy","Arco"
"sport","N.N.","Bus de la Stria","hotel olivo","8b+","2012-04-08","incredibly-looking wave-like piece of rock with perfect tufas on it. The far right line though I bolted a line even more to the right","incredibly-looking wave-like piece of rock with perfect tufas on it. The far right line though I bolted a line even more to the right","","onsight","italy","Arco"
"sport","T1 Full equip","Oliana","contrafort de rumbau","8b+","2012-03-10","first try a couple of years ago","first try a couple of years ago","mega classic","redpoint","spain","Barcelona"
"sport","Flash over","Finestra","","8b+","2011-07-30","","","mega classic","onsight","spain","Margalef"
"sport","Aitzol","Finestra","","8b+","2011-07-27","not an 8c in my opinion","not an 8c in my opinion","mega classic","onsight","spain","Margalef"
"sport","Elephant man","Narango","narango","8b+","2011-06-27","probably only 8b+","probably only 8b+","mega classic","onsight","italy","Arco"
"sport","Io con voi non gioco piu","Cimbergo","","8b+","2011-06-26","#FA              
              #2go
              maybe 8c, bouldery, but fantastic rock once again","#FA #2go maybe 8c, bouldery, but fantastic rock once again","very good","redpoint","italy",""
"sport","La Pietra Murata","Massone","pueblo","8b+","2011-06-26","training,""onsight"" after years","training,""onsight"" after years","very good","redpoint","italy","Arco"
"sport","carbono 14","Archidona","","8b+","2011-04-23","incredible fight, possibly 8c","incredible fight, possibly 8c","mega classic","onsight","spain","Malaga"
"sport","orujito","Archidona","cueva las grajas","8b+","2011-04-23","final route of the trip...","final route of the trip...","mega classic","onsight","spain","Malaga"
"sport","Queimada","Villanueva del Rosario","chilam balam","8b+","2011-04-13","for the end of the day","for the end of the day","mega classic","onsight","spain",""
"sport","Paper mullat","Oliana","contrafort de rumbau","8b+","2011-03-24","basically onsight, but had Identificacions before, in the dusk, had sprint before the complete darkness fell","basically onsight, but had Identificacions before, in the dusk, had sprint before the complete darkness fell","mega classic","redpoint","spain","Barcelona"
"sport","N.N. (extension of 8b)","Etxauri","","8b+","2011-03-07","almost in the dark","almost in the dark","mega classic","flash","spain","Bilbao"
"sport","Mare allucinante","Lumignano","classica","8b+","2010-11-19","#2go               so close to onsight...","#2go so close to onsight...","mega classic","redpoint","italy","Verona"
"sport","Tough Enough","Tsaranoro Valley","karambony","8b+","2010-09-30","#FA                first free ascent in one day, what extraordinary piece of rock! did it first day, all pitches onsighted/flashed (saw a video) except 7th and 9th.
L1 7b+,L2 7c+,L3 8a+,L4 7c,L5 8a+,L6 8a+,L7 8b+,L8 8b+,L9 8b+, L10 8b","#FA first free ascent in one day, what extraordinary piece of rock! did it first day, all pitches onsighted/flashed (saw a video) except 7th and 9th. L1 7b+,L2 7c+,L3 8a+,L4 7c,L5 8a+,L6 8a+,L7 8b+,L8 8b+,L9 8b+, L10 8b","mega classic","redpoint","madagascar",""
"sport","Elements of Addiction","Bergstation","","8b+","2010-09-19","","","mega classic","redpoint","austria","Zillertal"
"sport","Hérésistance","Pierrot beach","finales","8b+","2010-08-05","8b+/c","8b+/c","very good","onsight","france","Grenoble"
"sport","I am souris Mickey","La Balme","","8b+","2010-08-02","","","mega classic","onsight","france","Grenoble"
"sport","Coque au Vin","Bergstation","","8b+","2010-07-25","","","mega classic","onsight","austria","Zillertal"
"sport","Total brutal","Jochberg","","8b+","2010-07-24","saw video 2 years ago, but didn't remember anything, did it twice","saw video 2 years ago, but didn't remember anything, did it twice","average","flash","austria","Zillertal"
"sport","N.N.","Laste","sud","8b+","2010-07-19","amazing line","amazing line","mega classic","onsight","italy",""
"sport","N.N.","Laste","north","8b+","2010-07-19","8b/b+, but really hard to onsight because of no chalk, 2nd pitch, right route","8b/b+, but really hard to onsight because of no chalk, 2nd pitch, right route","mega classic","onsight","italy",""
"sport","Skaterboy","Labské Údolí","toreador","8b+","2010-04-18","#2go               specific, friction and skin dependant, both was bad...","#2go specific, friction and skin dependant, both was bad...","very good","redpoint","czech republic",""
"sport","A dos bandas","La Capella","","8b+","2010-03-06","#2go               dangerous if you do not preclip the 2nd bolte as me, but it is cheating otherwise","#2go dangerous if you do not preclip the 2nd bolte as me, but it is cheating otherwise","very good","redpoint","spain","Siurana"
"sport","Migranya Profunda","L'olla","","8b+","2010-03-01","the higher part onsight, had known the lower one","the higher part onsight, had known the lower one","mega classic","redpoint","spain","Siurana"
"sport","Elzevir","Claret","","8b+","2010-01-29","The end of the day, dream day and also the only good day of the trip... grr...","The end of the day, dream day and also the only good day of the trip... grr...","mega classic","onsight","france","Montpellier"
"sport","Azzuro","PREDORE","","8b+","2009-12-27","#FA                crimpfest, surprisingly good climbing","#FA crimpfest, surprisingly good climbing","mega classic","onsight","italy",""
"sport","Z Pekla těstí","Labské Údolí","ruova ve","8b+","2009-11-08","#FA              
              #2go","#FA #2go","mega classic","redpoint","czech republic",""
"sport","King Line","Labské Údolí","ruova ve","8b+","2009-11-08","#2go               beautiful line on arete, 2nd ascent","#2go beautiful line on arete, 2nd ascent","mega classic","redpoint","czech republic",""
"sport","Small Talk","Bärenschlucht","baerenschlucht links der strasse","8b+","2009-10-10","","","mega classic","redpoint","germany","Frankenjura"
"sport","N.N.","Kalkofen","","8b+","2009-10-03","amazing!","amazing!","mega classic","onsight","austria",""
"sport","N.N.","Kalkofen","","8b+","2009-10-03","","","very good","onsight","austria",""
"sport","L'amour Directe","Basler Jura","falkenfluh 485e3","8b+","2009-09-30","for me a bit easier than La Belle vie (8b)","for me a bit easier than La Belle vie (8b)","mega classic","onsight","switzerland",""
"sport","Ravage","Basler Jura","chuenisberg","8b+","2009-09-28","first 8b+/c on the world, bolted and second ascent by Czech (V.Vodicka)","first 8b+/c on the world, bolted and second ascent by Czech (V.Vodicka)","mega classic","onsight","switzerland",""
"sport","Wassermusik","Schleier Wasserfall","haupt","8b+","2009-09-20","basically on sight, but I had climbed Sempre Secco last year","basically on sight, but I had climbed Sempre Secco last year","mega classic","redpoint","austria","Innsbruck"
"sport","Jen pro stare bojovniky","Moravský kras","lidomorna","8b+","2009-09-16","#FA                good new line","#FA good new line","mega classic","redpoint","czech republic",""
"sport","Bobbejaan","Oudtshoorn","blue wall","8b+","2009-07-23","","","mega classic","onsight","south africa",""
"sport","Light Between Shades","Fort Fordyce","","8b+","2009-07-17","#FA              
              #2go","#FA #2go","mega classic","redpoint","south africa",""
"sport","Rocky","Fort Fordyce","","8b+","2009-07-17","#FA","#FA","very good","redpoint","south africa",""
"sport","Go High!","NSA","","8b+","2009-07-16","#FA              
              #2go
              hard to grade, one move","#FA #2go hard to grade, one move","average","redpoint","south africa",""
"sport","ivot v temnotě","Srbsko","cerny dum","8b+","2009-06-21","#2go","#2go","very good","redpoint","czech republic",""
"sport","Nadir","Odyssey","orion wall marci marc cave","8b+","2009-05-23","awesome, one of the best hard routes there","awesome, one of the best hard routes there","mega classic","onsight","greece","Kalymnos"
"sport","Shalom","Covolo","","8b+","2009-04-21","fight","fight","very good","onsight","italy","Verona"
"sport","Angi Tode","Covolo","","8b+","2009-04-20","","","mega classic","onsight","italy","Verona"
"sport","Ghegoro","Covolo","","8b+","2009-04-20","big fight, some broken holds, very solid 8b+ now","big fight, some broken holds, very solid 8b+ now","very good","onsight","italy","Verona"
"sport","Camoscio Emigrante","Passo della Presolana","","8b+","2009-04-13","#FA                technical with bouldery ending, big fight, pure on-sight with no tickmarks at all.","#FA technical with bouldery ending, big fight, pure on-sight with no tickmarks at all.","mega classic","onsight","italy",""
"sport","Bagdad Café","Masone","","8b+","2009-04-12","#FA                Thanks Pietro, cool technical route","#FA Thanks Pietro, cool technical route","mega classic","redpoint","italy",""
"sport","Gorilas en la niebla","Oliana","oliana","8b+","2009-02-04","the last route in Spain","the last route in Spain","mega classic","onsight","spain","Barcelona"
