"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Panzerfaust","Steinerne Welt","steinerne welt","8a+","2017-09-22","","","mega classic","flash","germany","Frankenjura"
"sport","Pangalaktischer Donnergurgler","Bärenschlucht","baerenschlucht","8a+","2017-09-17","#2go               Sick climbing on small pockets","#2go Sick climbing on small pockets","mega classic","redpoint","germany","Frankenjura"
"sport","Fantastic Voyage","Osp/Misja Pec","babna","8a+","2017-09-04","#2go               Unfortunately was too tired for an onsight. Very nice route!","#2go Unfortunately was too tired for an onsight. Very nice route!","mega classic","redpoint","slovenia",""
"sport","Herziline","Monkey Island","","8a+","2017-08-25","#2go               Technical climbing without footholds. Sketchy second go without even having a beta for the lower boulder...","#2go Technical climbing without footholds. Sketchy second go without even having a beta for the lower boulder...","mega classic","redpoint","austria","Zillertal"
"sport","Monster AG","Obere Schlossbergwand","linker teil","8a+","2017-08-15","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Jump and Reach Test","Rolandfels","rolandfels","8a+","2017-08-13","Great and without jump...","Great and without jump...","mega classic","onsight","germany","Frankenjura"
"sport","Respekt","Rolandfels","frankenjura","8a+","2017-08-13","Third go. Should have sent second but fell because of unbelievably dumb beta from a friend^^","Third go. Should have sent second but fell because of unbelievably dumb beta from a friend^^","mega classic","redpoint","germany","Frankenjura"
"sport","Holyfield","Marientaler Wände","marientaler waende rechte wand","8a+","2017-07-09","So hot at the moment in frankenjura... really bad conditions!","So hot at the moment in frankenjura... really bad conditions!","mega classic","redpoint","germany","Frankenjura"
"sport","Verbindung","Marientaler Wände","marientaler waende rechte wand","8a+","2017-07-09","First climb the crux of ""Ab durch die Mitte"", then traverse to the left on jugs (good no-hand-rest with kneebar) and climb the crux of ""Left hand of darkness"". Maximal rentabel!","First climb the crux of ""Ab durch die Mitte"", then traverse to the left on jugs (good no-hand-rest with kneebar) and climb the crux of ""Left hand of darkness"". Maximal rentabel!","mega classic","flash","germany","Frankenjura"
"sport","Der Bock ist Papst","Universum","","8a+","2017-06-30","#2go               Quite pumpy, great!","#2go Quite pumpy, great!","mega classic","redpoint","germany","Frankenjura"
"sport","Thors Hammer","Schlaraffenland","","8a+","2017-06-25","Powerful moves on underclings, very special but great!","Powerful moves on underclings, very special but great!","mega classic","redpoint","germany","Frankenjura"
"sport","Ich wollt' ich wär' ein Bastard","Fallendes Laub","fallendes laub","8a+","2017-06-17","","","very good","onsight","germany","Frankenjura"
"sport","Amboss","Bärenschlucht","baerenschlucht","8a+","2017-06-13","Strange moves...","Strange moves...","very good","flash","germany","Frankenjura"
"sport","Workaholic","Applauskurve","applauskurve","8a+","2017-06-11","","","mega classic","redpoint","germany","Frankenjura"
"sport","Candy Shop","Applauskurve","applauskurve","8a+","2017-06-11","#2go               Weird and dirty...","#2go Weird and dirty...","average","redpoint","germany","Frankenjura"
"sport","Wave Master","Applauskurve","applauskurve","8a+","2017-06-11","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Fingerfood","Kuhkirchner Wand","kuhkirchner wand","8a+","2017-06-05","Classic! Good and crimpy!","Classic! Good and crimpy!","mega classic","flash","germany","Frankenjura"
"sport","Nice Boys","Grüne Hölle","","8a+","2017-05-18","#2go               8a+/b. Painful...","#2go 8a+/b. Painful...","very good","redpoint","germany","Frankenjura"
"sport","Käsekuchen","Krottenseer Turm","krottenseer turm","8a+","2017-05-13","","","very good","flash","germany","Frankenjura"
"sport","Fanal","Krottenseer Turm","krottenseer turm","8a+","2017-05-13","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","SMS","Jungfernriss","jungfernriss","8a+","2017-04-30","Classic! Happy I was able to onsight!","Classic! Happy I was able to onsight!","mega classic","onsight","germany","Frankenjura"
"sport","Amadeus Schwarzenegger","Richard Wagner Fels","richard wagner fels","8a+","2017-04-21","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Projekt Scheibenwischer","Fuchsloch","fuchsloch","8a+","2017-04-14","Lucky onsight...","Lucky onsight...","very good","onsight","germany","Frankenjura"
"sport","Troublemaker","Erinnerungswand","erinnerungswand","8a+","2017-04-08","#2go               Climbing is not bad, but not sure about the line...","#2go Climbing is not bad, but not sure about the line...","average","redpoint","germany","Frankenjura"
"sport","Capture","Marientaler Wände","marientaler waende obere untere wand","8a+","2017-03-30","Good one! Needs to be climbed more often.","Good one! Needs to be climbed more often.","mega classic","redpoint","germany","Frankenjura"
"sport","Skywalk","Bärenschlucht","baerenschlucht","8a+","2017-03-26","Hard classic - fun to climb!","Hard classic - fun to climb!","mega classic","redpoint","germany","Frankenjura"
"sport","Chorus Line","Zwergenschloss","zwergenschloss","8a+","2017-03-03","","","mega classic","flash","germany","Frankenjura"
"sport","Tic i Toc","Unknown Crag","","8a+","2017-01-01","Dynamic one!","Dynamic one!","very good","redpoint","spain","Siurana"
"sport","Ximpleta","Unknown Crag","","8a+","2016-12-31","#2go","#2go","very good","redpoint","spain","Margalef"
"sport","La montana magica L1","Chulilla","","8a+","2016-10-31","Nice! Hard onsight...","Nice! Hard onsight...","mega classic","onsight","spain",""
"sport","Poseidon","Bärenschlucht","baerenschlucht","8a+","2016-10-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Magic Sound Wave","Applauskurve","applauskurve","8a+","2016-10-21","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","00 Faber","Rotenstein","rotenstein","8a+","2016-10-16","#2go               Classic","#2go Classic","mega classic","redpoint","germany","Frankenjura"
"sport","Kaum Zeit zum Atmen","Luisenwand","","8a+","2016-10-16","Extreme classic! First 8a+ in the northern frankenjura!","Extreme classic! First 8a+ in the northern frankenjura!","mega classic","redpoint","germany","Frankenjura"
"sport","Primeur de Luxe","Kuhkirchner Wand","kuhkirchner wand","8a+","2016-10-02","Great moves!","Great moves!","mega classic","onsight","germany","Frankenjura"
"sport","Lösungen lauern überall","Nervenheilanstalt","nervenheilanstalt","8a+","2016-09-16","Weird and technical traverse to the right. Also a bit scary because of bad footholds.","Weird and technical traverse to the right. Also a bit scary because of bad footholds.","very good","redpoint","germany","Frankenjura"
"sport","Crimpfest","Terra Australis","terra australis","8a+","2016-09-02","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","La femme blanche","Céüse","demi lune c8b9e","8a+","2016-08-17","#2go               Classic! Long runouts, great and pumpy slab climbing!","#2go Classic! Long runouts, great and pumpy slab climbing!","mega classic","redpoint","france","Provence"
"sport","Philosophe","Gorges Du Tarn","de que fas aqui un4us verrev","8a+","2016-08-12","#2go               Weird slab boulder problem...","#2go Weird slab boulder problem...","very good","redpoint","france",""
"sport","Manpower","Auvergne","dent de la rancune","8a+","2016-08-04","Long route with good holds in a wonderful area!!!","Long route with good holds in a wonderful area!!!","mega classic","flash","france",""
"sport","Quoi de neuf!","Auvergne","le capucin","8a+","2016-08-03","#2go               8a+ granite slab! What more to say?","#2go 8a+ granite slab! What more to say?","mega classic","redpoint","france",""
"sport","Denis Panache","Auvergne","chateauneuf st sauves","8a+","2016-08-01","#2go               Long and overhanging line with bouldery moves in perfect granite!","#2go Long and overhanging line with bouldery moves in perfect granite!","mega classic","redpoint","france",""
"sport","Im Schatten der Eiche","Intensivstation","hausfels","8a+","2016-07-22","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Sacktreffer","Teddywand","teddywand","8a+","2016-07-09","#2go               Classic","#2go Classic","mega classic","redpoint","germany","Frankenjura"
"sport","Totgesagte leben länger","Schiefer Tod","schiefer tod","8a+","2016-07-02","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Hilti Syndrom","Schlossbergwände & Mäusewand","schlossbergwaende","8a+","2016-06-28","Powerful crux move!","Powerful crux move!","mega classic","redpoint","germany","Frankenjura"
"sport","Nikita","Holzgauer Wand","","8a+","2016-06-26","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Perpetuum Mobile","Spitzenstein","","8a+","2016-06-24","#2go               Good boulder problem!","#2go Good boulder problem!","mega classic","redpoint","germany","Frankenjura"
"sport","Hellboy","Trockauer Wand","trockauer wand","8a+","2016-06-20","Beautiful holds!","Beautiful holds!","mega classic","flash","germany","Frankenjura"
"sport","Simon","Student","student","8a+","2016-05-29","#2go               Classic","#2go Classic","mega classic","redpoint","germany","Frankenjura"
"sport","Direttissima","Sprungstein","sprungstein","8a+","2016-05-27","Feels always a bit wet...","Feels always a bit wet...","very good","redpoint","germany","Frankenjura"
"sport","Subterfuge","Trockauer Wand","trockauer wand","8a+","2016-05-18","#2go","#2go","average","redpoint","germany","Frankenjura"
"sport","Center Court","Bärenschlucht","baerenschlucht","8a+","2016-05-14","#2go               Painful classic","#2go Painful classic","very good","redpoint","germany","Frankenjura"
"sport","Doppelpack","Soranger Wand","soranger wand","8a+","2016-04-15","First 8a+ onsight.","First 8a+ onsight.","very good","onsight","germany","Frankenjura"
"sport","Sonce v očeh","Osp/Misja Pec","misja pec c","8a+","2016-03-24","","","mega classic","flash","slovenia",""
"sport","Sturztraining","Zellerwand","","8a+","2016-01-02","#2go               Not bad...","#2go Not bad...","mega classic","redpoint","germany",""
"sport","Golden Gwag","Zellerwand","plattensektor","8a+","2016-01-02","#2go               Sketchy slab","#2go Sketchy slab","very good","redpoint","germany",""
"sport","Commander Tom","Z-Bau","z bau","8a+","2015-12-23","#2go               Good moves! Be careful, the wall in your back is quite near!","#2go Good moves! Be careful, the wall in your back is quite near!","mega classic","redpoint","germany","Frankenjura"
"sport","Red Zone","Rote Kante","rote kante","8a+","2015-11-08","","","very good","flash","germany","Frankenjura"
"sport","Sky Marshal","Ankatalturm & Ankatalwand","ankatalwand","8a+","2015-11-07","#2go               Good but a bit painful...","#2go Good but a bit painful...","very good","redpoint","germany","Frankenjura"
"sport","Spiderman","Grüne Hölle","","8a+","2015-11-03","Very sharp and reachy...","Very sharp and reachy...","very good","redpoint","germany","Frankenjura"
"sport","Witchcraft","Neumühle","neumu%CC%88hle","8a+","2015-10-11","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","old boy","Cineplex","","8a+","2015-08-23","","","mega classic","redpoint","italy","Albenga"
"sport","Dirty Work","Emporwand","","8a+","2015-07-19","Painful but amazing line with good moves!","Painful but amazing line with good moves!","mega classic","redpoint","germany","Frankenjura"
"sport","Lügenbaron","Gerüchteküche","geru%CC%88chteku%CC%88che","8a+","2015-07-17","Weird beta...","Weird beta...","very good","redpoint","germany","Frankenjura"
"sport","Master Blaster","Schlossbergwände & Mäusewand","schlossbergwaende","8a+","2015-06-14","8a+/b","8a+/b","mega classic","redpoint","germany","Frankenjura"
"sport","Nautilus","Jules Verne Wand","jules verne wand","8a+","2015-06-04","8a+/b. Amazing!","8a+/b. Amazing!","mega classic","redpoint","germany","Frankenjura"
"sport","Plastikfieber","Holzgauer Wand","","8a+","2015-05-31","8a+/b","8a+/b","very good","redpoint","germany","Frankenjura"
"sport","Geteiltes Glück","Eherbacher Wand","eherbacher wand","8a+","2015-05-30","Good one!","Good one!","mega classic","redpoint","germany","Frankenjura"
"sport","Equipe Tricolore","Rolandfels","rolandfels","8a+","2015-05-01","Classic. So pumped!","Classic. So pumped!","mega classic","redpoint","germany","Frankenjura"
"sport","Casablanca","Holzgauer Wand","","8a+","2015-05-01","Nice roof section!","Nice roof section!","mega classic","redpoint","germany","Frankenjura"
